Id,SalePrice
1707,231286.15379
1708,193438.22829
1709,259622.18034
1710,212123.17654
1711,269111.82419
1712,256871.73165
1713,236825.82475
1714,201093.94615
1715,207257.82375
1716,181463.0247
1717,176140.96363
1718,146811.46028
1719,217976.904
1720,226605.84669
1721,173761.99377
1722,138471.55707
1723,159356.76611
1724,222253.12138
1725,234491.71314
1726,195064.1533
1727,171985.96944
1728,196435.16747
1729,168296.55742
1730,160891.31955
1731,131255.94765
1732,126781.83063
1733,116220.46679
1734,114886.82808
1735,123784.29374
1736,118324.36772
1737,308343.37936
1738,233003.63158
1739,304285.30989
1740,216293.18335
1741,175012.18432
1742,186011.6155
1743,192798.07165
1744,287063.12621
1745,250545.36129
1746,309561.51485
1747,222186.48805
1748,242580.07571
1749,152530.05644
1750,128692.51139
1751,241848.06345
1752,120381.12986
1753,156765.20265
1754,193195.24671
1755,159725.31844
1756,123756.73233
1757,116934.67206
1758,147432.84805
1759,157895.12066
1760,155774.04773
1761,131583.18183
1762,176884.53922
1763,171003.62378
1764,118732.72166
1765,170174.58258
1766,157607.58921
1767,180450.54758
1768,125912.64599
1769,161662.70851
1770,134091.49656
1771,114274.1616
1772,139814.14601
1773,112397.79245
1774,163818.57295
1775,127631.32834
1776,133146.21421
1777,99917.268689
1778,130705.38887
1779,102609.63525
1780,176098.38385
1781,125381.88177
1782,94986.080345
1783,137447.19001
1784,94603.153651
1785,112371.36228
1786,146050.9851
1787,164922.48476
1788,45122.82748
1789,103363.39973
1790,85705.699723
1791,217373.92208
1792,144846.08792
1793,142870.46635
1794,144030.74666
1795,130727.2477
1796,134028.84942
1797,125681.40808
1798,122996.22206
1799,109077.26356
1800,129954.53469
1801,134995.89707
1802,148894.00228
1803,173705.46869
1804,139185.64009
1805,130795.58264
1806,132678.40239
1807,139344.53041
1808,128260.6346
1809,106515.67054
1810,126733.03
1811,87514.666109
1812,92096.96064
1813,117126.23509
1814,96444.957272
1815,40068.113716
1816,90014.938337
1817,113233.19418
1818,160076.6031
1819,138384.00476
1820,76090.987725
1821,109078.5618
1822,154768.18715
1823,52253.725379
1824,142190.75104
1825,144451.91095
1826,117757.29119
1827,108220.75287
1828,137483.09968
1829,157631.0872
1830,135379.05261
1831,152644.73138
1832,101496.24623
1833,134378.63757
1834,130784.2096
1835,137229.95388
1836,126379.89365
1837,67896.195718
1838,118460.5529
1839,96346.038856
1840,121391.83104
1841,130714.55
1842,112283.84411
1843,111592.33701
1844,146790.76577
1845,147939.53497
1846,141889.554
1847,190887.61714
1848,26912.859618
1849,104244.90419
1850,117451.34963
1851,149393.8462
1852,118408.22586
1853,130892.98401
1854,164455.6408
1855,169170.05377
1856,217762.18359
1857,137018.55668
1858,158691.03004
1859,132864.53684
1860,150537.78961
1861,132044.64817
1862,295394.70307
1863,295394.70307
1864,295394.70307
1865,326206.36423
1866,315201.75702
1867,223979.42344
1868,261298.05599
1869,185143.21007
1870,208088.20782
1871,245763.85027
1872,182421.93583
1873,234977.60634
1874,136525.79336
1875,185788.42507
1876,188051.08237
1877,192526.04661
1878,186814.00688
1879,127916.50913
1880,137845.72309
1881,213780.55284
1882,264467.19027
1883,210391.45404
1884,219090.14996
1885,213130.77656
1886,258435.86634
1887,189080.54928
1888,233506.07582
1889,181637.10337
1890,116899.73855
1891,156243.95597
1892,107428.75485
1893,120117.41622
1894,127071.37897
1895,132656.19116
1896,119753.66258
1897,104744.95956
1898,123513.41968
1899,168225.89941
1900,161701.60516
1901,172231.34981
1902,152840.98819
1903,251529.11394
1904,133266.91556
1905,186811.7368
1906,167429.30536
1907,204245.38034
1908,128913.25363
1909,140382.0853
1910,134825.38845
1911,222441.0811
1912,308883.87852
1913,158824.6661
1914,86376.60047
1915,305530.19321
1916,29080.00921
1917,257017.58323
1918,128519.40982
1919,154247.81936
1920,149935.58791
1921,366090.38444
1922,320532.99031
1923,240602.9881
1924,201347.49216
1925,232143.18175
1926,358979.18511
1927,122837.78992
1928,152574.92578
1929,118509.06089
1930,143640.60188
1931,140759.43252
1932,153937.96215
1933,154129.45153
1934,173583.4139
1935,168926.78234
1936,175139.88018
1937,175499.51104
1938,164134.00556
1939,276694.12319
1940,216574.68512
1941,167752.21159
1942,185996.67342
1943,220599.91806
1944,394393.25011
1945,366230.23354
1946,149042.49113
1947,335078.00149
1948,140220.74935
1949,222311.5278
1950,171468.24145
1951,225007.34752
1952,207216.34924
1953,160235.95831
1954,211547.705
1955,150140.18201
1956,296253.40167
1957,165955.54872
1958,287570.25669
1959,169316.11734
1960,119684.53262
1961,133984.67023
1962,107263.79847
1963,106832.99125
1964,105085.07654
1965,148909.03139
1966,145096.27143
1967,280100.21548
1968,365011.02788
1969,354878.2622
1970,432371.38902
1971,507328.82167
1972,397807.1604
1973,286195.03674
1974,351201.20647
1975,453694.62061
1976,242513.04838
1977,350598.6454
1978,354630.61394
1979,339867.7391
1980,200007.41779
1981,352689.64587
1982,214068.98622
1983,214068.98622
1984,217699.90572
1985,192473.23103
1986,199518.82062
1987,187216.91
1988,181427.82503
1989,203954.35504
1990,219951.47554
1991,215264.26154
1992,200976.25167
1993,185638.48499
1994,220090.07849
1995,189398.07028
1996,290877.77755
1997,387662.18954
1998,285087.80629
1999,280745.59476
2000,326840.66348
2001,274834.54551
2002,234970.2914
2003,253833.54784
2004,269853.32995
2005,233663.37994
2006,221719.16373
2007,238789.45765
2008,196376.57087
2009,197812.29598
2010,208261.16801
2011,148379.28451
2012,177900.74167
2013,189520.77843
2014,192858.30466
2015,204064.19776
2016,195894.30615
2017,208118.92648
2018,121264.8155
2019,123210.89039
2020,120142.37645
2021,104635.10539
2022,201627.02437
2023,159922.86211
2024,280175.23591
2025,395702.32401
2026,181959.00301
2027,170592.42975
2028,178613.35482
2029,180064.50263
2030,272818.81092
2031,246138.92424
2032,270334.32581
2033,263871.64964
2034,189936.34009
2035,202827.51605
2036,219298.09837
2037,221056.27223
2038,392832.81574
2039,225161.44134
2040,451802.08885
2041,284002.45445
2042,205720.57382
2043,162200.24162
2044,166893.39436
2045,190346.44853
2046,160541.37433
2047,153381.2915
2048,140049.90141
2049,161772.38568
2050,187125.70578
2051,96712.780003
2052,123761.72295
2053,136064.75723
2054,106707.1209
2055,158249.15197
2056,145861.7898
2057,120658.78601
2058,202237.6872
2059,127517.21271
2060,151707.05059
2061,161222.35894
2062,124832.02378
2063,113305.39507
2064,135475.02803
2065,128065.67121
2066,170018.74921
2067,129485.7899
2068,161847.20638
2069,72207.035037
2070,103263.62603
2071,101799.27743
2072,140887.86789
2073,137975.6981
2074,168275.58394
2075,137391.58908
2076,106764.39942
2077,135150.11331
2078,124205.93118
2079,146815.41214
2080,124359.86741
2081,136690.75861
2082,127801.46449
2083,154648.57857
2084,113350.11655
2085,127937.93699
2086,125759.6909
2087,133857.57691
2088,114772.55598
2089,91170.71651
2090,132592.53052
2091,99080.839671
2092,126326.48941
2093,144705.72758
2094,112412.44918
2095,131596.45297
2096,93456.428892
2097,88578.015564
2098,137540.02194
2099,57012.825931
2100,81358.626215
2101,125991.72045
2102,130162.59409
2103,104159.54189
2104,143174.51769
2105,111211.47363
2106,55127.633533
2107,178383.28314
2108,100788.13303
2109,113897.0804
2110,125123.16282
2111,159101.65298
2112,142585.28329
2113,138032.65218
2114,134025.57138
2115,167017.44198
2116,131369.07317
2117,151618.67066
2118,135836.23099
2119,118754.21237
2120,128650.05365
2121,70333.611753
2122,112024.03732
2123,94562.194281
2124,189412.01044
2125,131194.57626
2126,176915.39872
2127,136332.84214
2128,120293.71196
2129,110445.96476
2130,114999.73807
2131,150280.64778
2132,121773.86853
2133,125617.62191
2134,104382.17704
2135,97375.215912
2136,81126.035935
2137,111937.17934
2138,123863.7449
2139,147959.1305
2140,130490.40922
2141,146790.76577
2142,126090.23898
2143,147141.64758
2144,120207.14271
2145,127610.72478
2146,142172.22217
2147,171333.9032
2148,156889.48575
2149,142839.31752
2150,203558.97033
2151,128120.83437
2152,122103.24615
2153,138411.31959
2154,109868.98962
2155,140371.10262
2156,258695.38937
2157,201905.81641
2158,238181.69881
2159,228898.27315
2160,204155.95205
2161,234471.43004
2162,340251.45142
2163,334981.29449
2164,222715.59402
2165,193621.23236
2166,148406.10484
2167,189143.46389
2168,198257.59105
2169,204950.84404
2170,215895.64485
2171,148242.08316
2172,128280.92296
2173,164699.12592
2174,237398.3002
2175,295423.33
2176,265878.39347
2177,248689.96853
2178,231769.53881
2179,149882.35306
2180,187369.90936
2181,193623.20826
2182,212943.17586
2183,189610.14707
2184,108586.70576
2185,128204.52582
2186,144244.88971
2187,144310.86431
2188,158964.06844
2189,281420.70661
2190,79072.964631
2191,77702.674246
2192,92814.168721
2193,113225.38027
2194,89470.69951
2195,107530.46395
2196,121776.72459
2197,122880.93596
2198,137265.58627
2199,144074.23184
2200,152025.82627
2201,166736.62081
2202,203564.56718
2203,178527.69428
2204,202226.92052
2205,151011.73268
2206,145101.54608
2207,227612.00645
2208,258771.92636
2209,194655.85886
2210,130232.20126
2211,112787.41721
2212,118880.57647
2213,97416.851403
2214,131468.93217
2215,108146.75603
2216,133758.61804
2217,48129.14237
2218,69921.841392
2219,77177.050334
2220,77964.579791
2221,305530.19321
2222,270526.72833
2223,251498.40255
2224,218254.41873
2225,126891.36498
2226,156855.40249
2227,202119.61746
2228,261989.90956
2229,265969.54467
2230,182407.12109
2231,244783.22098
2232,185139.78541
2233,175493.65837
2234,241952.84734
2235,228658.65242
2236,246811.10964
2237,296859.64816
2238,191832.02543
2239,119250.48875
2240,179746.69512
2241,142482.63849
2242,115709.16431
2243,110469.33427
2244,104255.39019
2245,97876.867119
2246,129965.45694
2247,104595.67901
2248,122590.96392
2249,125416.48617
2250,135999.32987
2251,115456.89038
2252,167535.86357
2253,166313.01143
2254,176851.40373
2255,166196.08327
2256,191330.23429
2257,202867.76336
2258,168136.68574
2259,174629.36144
2260,136676.92502
2261,202918.01175
2262,219536.96315
2263,398729.25528
2264,413497.72036
2265,162904.55451
2266,322346.45908
2267,331806.67017
2268,435663.14111
2269,149993.55739
2270,192593.7141
2271,200475.40405
2272,216775.95274
2273,161679.02487
2274,168473.35166
2275,154055.45
2276,176361.48623
2277,183933.42136
2278,156568.11817
2279,135909.65217
2280,114241.86689
2281,175958.59271
2282,174449.30838
2283,108964.79121
2284,125577.84721
2285,134965.71481
2286,124498.64069
2287,354106.09841
2288,289069.99284
2289,303850.48675
2290,450849.7323
2291,387806.84764
2292,399012.65071
2293,438901.35613
2294,447048.67618
2295,446591.67877
2296,295941.76616
2297,345278.87582
2298,337453.04462
2299,389860.63783
2300,329557.17393
2301,318479.16846
2302,228258.73829
2303,244615.49309
2304,279443.81609
2305,200958.08568
2306,186097.70767
2307,189912.25972
2308,231310.67898
2309,300620.0693
2310,227263.21698
2311,201852.42837
2312,196572.76858
2313,183129.26612
2314,204987.80526
2315,196096.88878
2316,219886.08934
2317,172031.7034
2318,196988.4318
2319,205106.83066
2320,193375.9992
2321,217830.99817
2322,188124.99728
2323,169194.97809
2324,175622.04169
2325,208770.92579
2326,184877.47442
2327,217700.10385
2328,220060.77326
2329,179283.59141
2330,177290.53262
2331,332220.83203
2332,460016.43669
2333,335339.22525
2334,290975.85526
2335,309847.37537
2336,330666.97054
2337,205779.09171
2338,244817.98171
2339,209879.12605
2340,389547.77715
2341,215876.03827
2342,218249.01119
2343,198957.15794
2344,231171.4411
2345,251089.39313
2346,218987.98901
2347,203382.47758
2348,252968.17283
2349,199755.94326
2350,310531.15599
2351,253376.64103
2352,240236.69125
2353,250603.98218
2354,158084.79397
2355,155145.46035
2356,158335.53304
2357,198087.17158
2358,201302.801
2359,148132.451
2360,125478.01358
2361,135932.15812
2362,323462.13124
2363,134453.0181
2364,138832.49172
2365,205849.69411
2366,204754.22725
2367,235740.56227
2368,225104.07408
2369,234617.86898
2370,178028.33777
2371,189440.67482
2372,187015.2109
2373,276401.19154
2374,297596.89185
2375,250910.69388
2376,306453.17745
2377,347427.9393
2378,149804.40217
2379,205444.10957
2380,148508.51247
2381,157345.16656
2382,194616.18759
2383,201007.97565
2384,232076.68703
2385,146375.74445
2386,132738.0814
2387,135867.35134
2388,121768.76147
2389,135253.44883
2390,140205.28528
2391,132025.64878
2392,118465.87882
2393,157896.81374
2394,142092.73551
2395,194679.74053
2396,145025.24431
2397,180356.60423
2398,131748.77831
2399,79039.775471
2400,76901.480344
2401,123047.84761
2402,125701.91867
2403,167463.93384
2404,145770.55994
2405,149261.16966
2406,130904.60128
2407,113026.30005
2408,137160.94872
2409,127635.87489
2410,169444.22747
2411,118200.4967
2412,139141.16613
2413,128122.79764
2414,147800.89181
2415,152594.49775
2416,132549.71175
2417,126277.80136
2418,125932.41608
2419,126739.99364
2420,117448.92221
2421,133360.49075
2422,104419.21396
2423,91397.859267
2424,155899.05262
2425,243392.69331
2426,103748.50808
2427,112769.36447
2428,175204.38519
2429,104910.68265
2430,129049.03073
2431,126775.72117
2432,132449.47863
2433,127727.94003
2434,122736.0912
2435,136182.31123
2436,95602.297523
2437,118227.09374
2438,120868.0526
2439,115081.78482
2440,124409.67679
2441,87546.625881
2442,105196.3138
2443,115298.29143
2444,121453.609
2445,86207.258624
2446,112633.90551
2447,187475.02505
2448,110212.85865
2449,112015.45045
2450,139787.05023
2451,139648.99896
2452,171951.8462
2453,77060.950586
2454,91791.922443
2455,123443.04161
2456,130894.63462
2457,135518.08686
2458,131157.29365
2459,111703.38626
2460,149009.97438
2461,128415.96291
2462,137886.33124
2463,138218.47937
2464,148750.5218
2465,148885.09125
2466,122825.52619
2467,148654.99459
2468,99269.70676
2469,100254.40336
2470,167031.99538
2471,178487.36082
2472,149664.34577
2473,102818.831
2474,86504.511657
2475,202109.08364
2476,125507.91384
2477,123106.60492
2478,152981.21509
2479,127064.06252
2480,140663.48423
2481,124509.17983
2482,136220.75797
2483,120386.36928
2484,132120.30737
2485,119091.15546
2486,139996.02769
2487,187520.06678
2488,154194.92361
2489,157870.68788
2490,133534.69732
2491,95210.975259
2492,194491.20083
2493,147923.45494
2494,144110.63416
2495,111870.73677
2496,260185.69881
2497,151386.00413
2498,112064.61247
2499,90500.094615
2500,128421.20149
2501,119736.46599
2502,136315.84864
2503,108734.37377
2504,195535.59026
2505,224329.88854
2506,252005.09666
2507,288079.74831
2508,252005.09666
2509,211149.27241
2510,214946.47235
2511,183223.47742
2512,216253.64537
2513,215074.49768
2514,246532.34014
2515,149576.34726
2516,174180.43584
2517,137844.741
2518,142619.35354
2519,218431.04999
2520,200226.69327
2521,207765.52095
2522,216904.61911
2523,127784.81093
2524,141931.52745
2525,140458.26582
2526,142910.8858
2527,127485.7019
2528,134842.54154
2529,143317.59147
2530,133074.92217
2531,204953.10312
2532,223838.6993
2533,210643.11247
2534,216877.55042
2535,282555.1408
2536,225764.54187
2537,200358.39764
2538,211705.70473
2539,178003.90572
2540,192588.65437
2541,197365.12391
2542,180494.72402
2543,105465.9159
2544,125082.46279
2545,128169.46442
2546,139249.1038
2547,141216.77888
2548,149706.6826
2549,161093.68625
2550,747992.60849
2551,157032.7362
2552,114573.23852
2553,70814.496943
2554,93398.160113
2555,114496.34973
2556,102970.31632
2557,107468.55546
2558,147518.58588
2559,150694.12222
2560,160424.66203
2561,158346.48772
2562,157801.185
2563,168364.22492
2564,216773.23442
2565,132613.76845
2566,179529.15668
2567,161283.15969
2568,186753.7122
2569,187341.34645
2570,130535.30499
2571,200993.75709
2572,152403.64626
2573,213064.55613
2574,341649.66763
2575,129697.78094
2576,115194.22159
2577,128069.34826
2578,95145.121657
2579,35174.989821
2580,118412.74341
2581,106160.94815
2582,112683.38814
2583,265588.64573
2584,159862.08063
2585,177699.54742
2586,185619.07305
2587,178571.97217
2588,134041.95843
2589,142943.33786
2590,202543.53935
2591,234697.15252
2592,239051.4045
2593,263598.51188
2594,183083.3859
2595,230525.1709
2596,271287.92287
2597,208596.56945
2598,279754.55124
2599,385941.23805
2600,134510.82643
2601,169803.99972
2602,96683.265175
2603,96605.835943
2604,85260.286885
2605,98406.494073
2606,138533.39846
2607,156894.68575
2608,171707.52689
2609,152275.14498
2610,107516.88983
2611,116081.4969
2612,148656.09513
2613,123909.91156
2614,125371.7689
2615,147881.24955
2616,127556.49271
2617,171418.21065
2618,160090.39452
2619,191238.30919
2620,170568.46453
2621,176404.44088
2622,180842.45929
2623,248833.35695
2624,259797.20134
2625,348174.75833
2626,156577.82916
2627,204465.59989
2628,496504.18139
2629,627046.78017
2630,428537.10442
2631,528704.81231
2632,496127.35129
2633,317088.68088
2634,381222.75654
2635,154117.5761
2636,198321.6215
2637,180103.40614
2638,265381.81648
2639,201202.491
2640,150257.29433
2641,127879.92062
2642,180952.84963
2643,119526.15505
2644,122010.38572
2645,107529.58827
2646,106201.19395
2647,108533.98398
2648,136976.71602
2649,141111.07027
2650,132785.15272
2651,149339.83861
2652,442730.46155
2653,246285.51103
2654,272927.62188
2655,344613.90878
2656,377848.70113
2657,374717.23931
2658,348598.50091
2659,346018.14962
2660,369138.47919
2661,332280.48097
2662,334266.22568
2663,270619.07905
2664,299241.41051
2665,338986.38766
2666,309096.84782
2667,193833.01195
2668,206815.78721
2669,187316.0033
2670,295829.90092
2671,206815.78721
2672,193064.07897
2673,184552.51877
2674,187425.17004
2675,180677.71546
2676,197574.11076
2677,186878.2107
2678,266551.84858
2679,282480.25339
2680,305753.05213
2681,469348.076
2682,346397.31025
2683,543721.13955
2684,325994.71583
2685,351894.51185
2686,265180.28211
2687,274616.42471
2688,230988.53961
2689,214073.29392
2690,429154.66176
2691,199598.89878
2692,145015.25892
2693,207239.382
2694,160761.42958
2695,210385.68908
2696,203960.85719
2697,191814.11236
2698,186812.45787
2699,175703.31883
2700,165746.28838
2701,172819.37206
2702,131534.7966
2703,145482.66654
2704,147039.25422
2705,122126.42995
2706,120804.64271
2707,129769.66833
2708,123520.67471
2709,108624.61833
2710,121489.23129
2711,329630.24674
2712,374645.83957
2713,175295.31329
2714,180799.45987
2715,186686.18455
2716,170870.71446
2717,196942.94694
2718,218985.11345
2719,148353.10198
2720,167015.42499
2721,138232.45799
2722,165924.31434
2723,133474.19472
2724,123378.00418
2725,126809.4797
2726,130541.48551
2727,154283.04404
2728,160367.97412
2729,150777.74298
2730,131450.59326
2731,111790.11662
2732,118910.56829
2733,154833.93018
2734,156656.18756
2735,126399.56874
2736,148957.03212
2737,121480.65494
2738,157352.08239
2739,150218.05688
2740,139805.09963
2741,130453.63475
2742,151407.97614
2743,134202.32244
2744,138438.30077
2745,122966.40552
2746,129058.6567
2747,166708.66903
2748,137829.63745
2749,120814.12817
2750,122254.00015
2751,121953.35707
2752,189478.83526
2753,153975.19207
2754,164787.73058
2755,146242.35904
2756,91689.733091
2757,105178.02377
2758,77633.726238
2759,130313.81802
2760,96595.134022
2761,135031.70513
2762,141604.98541
2763,177020.91331
2764,150656.7872
2765,224571.67269
2766,135743.47637
2767,94024.743183
2768,132186.66458
2769,128286.76202
2770,148542.85299
2771,118227.09374
2772,113571.20737
2773,135093.00706
2774,120951.20289
2775,106501.84954
2776,137681.79946
2777,136135.54214
2778,113752.10258
2779,114116.5265
2780,91640.226986
2781,95698.274132
2782,97022.932537
2783,88353.118825
2784,117137.61112
2785,131537.37731
2786,76838.48423
2787,110826.44893
2788,76009.449621
2789,169995.48177
2790,93652.18108
2791,118430.03279
2792,69577.690604
2793,161794.58595
2794,93180.813553
2795,137140.82277
2796,105843.49515
2797,169884.07943
2798,94442.009174
2799,111641.80136
2800,68051.27113
2801,97934.605617
2802,131362.10888
2803,175025.131
2804,124659.83138
2805,85592.179489
2806,105766.02303
2807,153259.6957
2808,136337.89775
2809,124867.35901
2810,111405.52261
2811,150071.20859
2812,145712.52578
2813,173439.99298
2814,171493.63521
2815,96786.430249
2816,218030.17649
2817,150482.08659
2818,130719.90867
2819,214728.36502
2820,127840.61372
2821,106875.98587
2822,170558.09348
2823,267012.2826
2824,145802.39834
2825,124479.34325
2826,125842.16777
2827,141359.89249
2828,255239.79895
2829,200276.99493
2830,246771.47028
2831,165370.44514
2832,221105.20745
2833,283511.56903
2834,231994.82786
2835,204679.69851
2836,203547.2356
2837,166208.13654
2838,153290.42761
2839,182279.50672
2840,183921.84153
2841,210629.63889
2842,212703.48031
2843,152379.31793
2844,168179.724
2845,122440.20489
2846,212719.29445
2847,187770.74733
2848,202706.14636
2849,221967.74148
2850,275560.60704
2851,228418.65814
2852,232720.85591
2853,224597.34754
2854,149458.43116
2855,189738.98305
2856,227702.4949
2857,204490.95469
2858,202236.21939
2859,129778.05279
2860,121185.01758
2861,113820.67607
2862,201717.81764
2863,126694.43745
2864,256510.19224
2865,171104.33398
2866,201091.84673
2867,100636.59843
2868,129839.59312
2869,118829.82537
2870,120123.76433
2871,86199.076524
2872,67477.83386
2873,116253.86479
2874,119404.34539
2875,115729.45342
2876,156614.13424
2877,129814.05389
2878,176230.06228
2879,124962.16795
2880,115894.86318
2881,164178.47071
2882,170903.35018
2883,196077.93218
2884,219526.68852
2885,193418.79274
2886,207343.4289
2887,105271.61696
2888,125160.09704
2889,73769.924066
2890,77291.327666
2891,143130.08225
2892,41527.186815
2893,92420.304632
2894,71747.191699
2895,318112.70327
2896,272421.93777
2897,164295.60367
2898,167821.54313
2899,227624.55958
2900,149113.50782
2901,175239.69128
2902,190839.91798
2903,311389.40639
2904,336391.31204
2905,77508.701731
2906,197064.85321
2907,108977.58001
2908,124813.67226
2909,165783.5938
2910,84108.632139
2911,96683.265175
2912,136498.16517
2913,82055.727246
2914,85260.286885
2915,85260.286885
2916,82055.727246
2917,129940.43938
2918,122322.99097
2919,213823.7826
