Id,SalePrice
2063,180932
2064,180932
2065,180932
2066,180932
2067,180932
2068,180932
2069,180932
2070,180932
2071,180932
2072,135821.10744
2073,180932
2074,180932
2075,180932
2076,180932
2077,180932
2078,180932
2079,180932
2080,180932
2081,180932
2082,180932
2083,180932
2084,180932
2085,180932
2086,109224.3144
2087,119534.82588
2088,103962.5217
2089,180932
2090,180932
2091,108992.30137
2092,180932
2093,180932
2094,180932
2095,155502.23219
2096,180932
2097,96314.245121
2098,180932
2099,180932
2100,180932
2101,180932
2102,180932
2103,94046.424939
2104,124767.12025
2105,141037.71581
2106,180932
2107,180932
2108,180932
2109,180932
2110,180932
2111,180932
2112,180932
2113,180932
2114,180932
2115,180932
2116,180932
2117,180932
2118,180932
2119,180932
2120,180932
2121,180932
2122,180932
2123,180932
2124,180932
2125,180932
2126,152536.39341
2127,159041.37366
2128,180932
2129,180932
2130,180932
2131,180932
2132,121618.10884
2133,180932
2134,180932
2135,180932
2136,59289.282854
2137,180932
2138,180932
2139,180932
2140,180932
2141,180932
2142,180932
2143,180932
2144,180932
2145,180932
2146,180932
2147,180932
2148,180932
2149,180932
2150,180932
2151,180932
2152,180932
2153,180932
2154,180932
2155,180932
2156,180932
2157,180932
2158,180932
2159,180932
2160,180932
2161,180932
2162,180932
2163,180932
2164,180932
2165,180932
2166,180932
2167,180932
2168,180932
2169,180932
2170,180932
2171,180932
2172,180932
2173,180932
2174,180932
2175,180932
2176,180932
2177,180932
2178,180932
2179,180932
2180,180932
2181,180932
2182,180932
2183,180932
2184,180932
2185,180932
2186,180932
2187,180932
2188,180932
2189,180932
2190,180932
2191,180932
2192,180932
2193,180932
2194,180932
2195,180932
2196,180932
2197,180932
2198,180932
2199,180932
2200,180932
2201,180932
2202,180932
2203,180932
2204,201427.92446
2205,135288.23706
2206,180932
2207,180932
2208,180932
2209,180932
2210,180932
2211,180932
2212,180932
2213,180932
2214,180932
2215,180932
2216,180932
2217,180932
2218,180932
2219,180932
2220,180932
2221,180932
2222,180932
2223,180932
2224,180932
2225,180932
2226,180932
2227,180932
2228,180932
2229,180932
2230,180932
2231,180932
2232,180932
2233,180932
2234,180932
2235,180932
2236,180932
2237,180932
2238,180932
2239,180932
2240,180932
2241,180932
2242,180932
2243,180932
2244,180932
2245,180932
2246,180932
2247,180932
2248,180932
2249,180932
2250,180932
2251,180932
2252,180932
2253,180932
2254,180932
2255,180932
2256,180932
2257,180932
2258,180932
2259,180932
2260,180932
2261,180932
2262,180932
2263,180932
2264,180932
2265,180932
2266,180932
2267,180932
2268,180932
2269,180932
2270,180932
2271,180932
2272,180932
2273,180932
2274,180932
2275,180932
2276,180932
2277,180932
2278,180932
2279,180932
2280,180932
2281,180932
2282,180932
2283,180932
2284,180932
2285,180932
2286,180932
2287,180932
2288,180932
2289,180932
2290,180932
2291,180932
2292,180932
2293,180932
2294,180932
2295,180932
2296,180932
2297,180932
2298,180932
2299,180932
2300,180932
2301,180932
2302,180932
2303,180932
2304,180932
2305,180932
2306,180932
2307,180932
2308,180932
2309,180932
2310,180932
2311,180932
2312,180932
2313,180932
2314,180932
2315,180932
2316,180932
2317,180932
2318,180932
2319,180932
2320,180932
2321,180932
2322,180932
2323,180932
2324,180932
2325,180932
2326,180932
2327,180932
2328,180932
2329,180932
2330,180932
2331,180932
2332,180932
2333,180932
2334,180932
2335,180932
2336,180932
2337,180932
2338,180932
2339,180932
2340,180932
2341,180932
2342,180932
2343,180932
2344,180932
2345,180932
2346,180932
2347,180932
2348,180932
2349,180932
2350,180932
2351,180932
2352,180932
2353,180932
2354,180932
2355,180932
2356,180932
2357,180932
2358,180932
2359,180932
2360,180932
2361,180932
2362,180932
2363,180932
2364,180932
2365,180932
2366,191892.96631
2367,223110.33846
2368,226288.54526
2369,216041.11148
2370,167416.81416
2371,180932
2372,191657.79687
2373,288884.29736
2374,180932
2375,180932
2376,180932
2377,180932
2378,180932
2379,180932
2380,180932
2381,180932
2382,180932
2383,180932
2384,180932
2385,180932
2386,180932
2387,180932
2388,180932
2389,180932
2390,180932
2391,180932
2392,180932
2393,180932
2394,180932
2395,180932
2396,180932
2397,180932
2398,180932
2399,180932
2400,180932
2401,180932
2402,180932
2403,180932
2404,180932
2405,180932
2406,180932
2407,180932
2408,180932
2409,180932
2410,180932
2411,180932
2412,180932
2413,180932
2414,180932
2415,180932
2416,180932
2417,180932
2418,180932
2419,180932
2420,180932
2421,180932
2422,180932
2423,180932
2424,180932
2425,180932
2426,180932
2427,130235.8082
2428,180932
2429,180932
2430,180932
2431,180932
2432,180932
2433,180932
2434,180932
2435,180932
2436,180932
2437,180932
2438,180932
2439,180932
2440,126261.17802
2441,180932
2442,91115.006815
2443,180932
2444,180932
2445,180932
2446,180932
2447,184695.16831
2448,122097.81571
2449,108475.2006
2450,162190.00869
2451,112599.74543
2452,203993.32527
2453,180932
2454,180932
2455,180932
2456,180932
2457,180932
2458,180932
2459,180932
2460,180932
2461,180932
2462,180932
2463,180932
2464,180932
2465,142687.19025
2466,180932
2467,180932
2468,81344.721372
2469,88790.458983
2470,180932
2471,231590.89731
2472,189689.8541
2473,139377.53872
2474,180932
2475,180932
2476,180932
2477,180932
2478,180932
2479,180932
2480,180932
2481,180932
2482,180932
2483,180932
2484,180932
2485,180932
2486,180932
2487,180932
2488,180932
2489,180932
2490,180932
2491,180932
2492,180932
2493,180932
2494,180932
2495,180932
2496,180932
2497,180932
2498,180932
2499,180932
2500,180932
2501,180932
2502,180932
2503,180932
2504,180932
2505,180932
2506,180932
2507,180932
2508,180932
2509,180932
2510,180932
2511,180932
2512,180932
2513,180932
2514,180932
2515,180932
2516,180932
2517,180932
2518,180932
2519,180932
2520,180932
2521,180932
2522,180932
2523,180932
2524,180932
2525,180932
2526,180932
2527,180932
2528,180932
2529,180932
2530,180932
2531,180932
2532,180932
2533,180932
2534,180932
2535,180932
2536,180932
2537,180932
2538,180932
2539,180932
2540,180932
2541,180932
2542,180932
2543,180932
2544,180932
2545,180932
2546,180932
2547,180932
2548,180932
2549,180932
2550,180932
2551,180932
2552,180932
2553,180932
2554,180932
2555,180932
2556,180932
2557,180932
2558,180932
2559,180932
2560,180932
2561,180932
2562,180932
2563,180932
2564,180932
2565,180932
2566,180932
2567,180932
2568,180932
2569,180932
2570,180932
2571,180932
2572,180932
2573,180932
2574,180932
2575,180932
2576,180932
2577,180932
2578,180932
2579,180932
2580,180932
2581,180932
2582,180932
2583,180932
2584,180932
2585,180932
2586,180932
2587,180932
2588,180932
2589,180932
2590,180932
2591,180932
2592,180932
2593,180932
2594,180932
2595,180932
2596,180932
2597,180932
2598,180932
2599,180932
2600,180932
2601,180932
2602,180932
2603,180932
2604,180932
2605,180932
2606,180932
2607,180932
2608,180932
2609,180932
2610,180932
2611,180932
2612,180932
2613,180932
2614,180932
2615,180932
2616,180932
2617,180932
2618,180932
2619,180932
2620,180932
2621,180932
2622,180932
2623,180932
2624,180932
2625,180932
2626,180932
2627,180932
2628,180932
2629,180932
2630,180932
2631,180932
2632,180932
2633,180932
2634,180932
2635,180932
2636,180932
2637,180932
2638,180932
2639,180932
2640,180932
2641,180932
2642,180932
2643,180932
2644,180932
2645,180932
2646,180932
2647,180932
2648,180932
2649,180932
2650,180932
2651,180932
2652,180932
2653,180932
2654,180932
2655,180932
2656,180932
2657,180932
2658,180932
2659,180932
2660,180932
2661,180932
2662,180932
2663,180932
2664,180932
2665,180932
2666,180932
2667,180932
2668,180932
2669,180932
2670,180932
2671,180932
2672,180932
2673,180932
2674,180932
2675,180932
2676,180932
2677,180932
2678,180932
2679,180932
2680,180932
2681,180932
2682,180932
2683,180932
2684,180932
2685,180932
2686,180932
2687,180932
2688,180932
2689,180932
2690,180932
2691,180932
2692,180932
2693,180932
2694,180932
2695,180932
2696,180932
2697,180932
2698,180932
2699,180932
2700,180932
2701,180932
2702,180932
2703,180932
2704,180932
2705,180932
2706,180932
2707,180932
2708,180932
2709,180932
2710,180932
2711,180932
2712,180932
2713,161688.27698
2714,140320.91432
2715,180932
2716,180932
2717,182953.70308
2718,212335.81723
2719,180932
2720,180932
2721,180932
2722,180932
2723,180932
2724,180932
2725,180932
2726,180932
2727,180932
2728,180932
2729,180932
2730,180932
2731,180932
2732,180932
2733,180932
2734,180932
2735,180932
2736,180932
2737,180932
2738,180932
2739,180932
2740,180932
2741,180932
2742,180932
2743,180932
2744,180932
2745,180932
2746,180932
2747,180932
2748,180932
2749,180932
2750,180932
2751,180932
2752,180932
2753,180932
2754,180932
2755,180932
2756,88328.204392
2757,42065.528674
2758,180932
2759,168598.85686
2760,130440.42581
2761,180932
2762,180932
2763,180932
2764,180932
2765,180932
2766,180932
2767,180932
2768,180932
2769,180932
2770,180932
2771,180932
2772,180932
2773,172421.14063
2774,167224.3393
2775,180932
2776,144374.28735
2777,155085.94131
2778,120442.15583
2779,126563.18245
2780,96985.497444
2781,95109.089643
2782,88748.646867
2783,107472.47753
2784,180932
2785,180932
2786,180932
2787,180932
2788,180932
2789,180932
2790,180932
2791,92842.511406
2792,180932
2793,180932
2794,180932
2795,180932
2796,96750.991276
2797,180932
2798,125341.08474
2799,180932
2800,180932
2801,180932
2802,180932
2803,180932
2804,180932
2805,180932
2806,180932
2807,180932
2808,180932
2809,180932
2810,180932
2811,180932
2812,180932
2813,180932
2814,180932
2815,180932
2816,180932
2817,180932
2818,180932
2819,180932
2820,180932
2821,180932
2822,180932
2823,180932
2824,180932
2825,180932
2826,180932
2827,180932
2828,180932
2829,180932
2830,180932
2831,180932
2832,180932
2833,180932
2834,180932
2835,180932
2836,180932
2837,180932
2838,180932
2839,180932
2840,180932
2841,180932
2842,180932
2843,180932
2844,180932
2845,180932
2846,180932
2847,180932
2848,180932
2849,180932
2850,180932
2851,180932
2852,180932
2853,180932
2854,180932
2855,180932
2856,180932
2857,180932
2858,180932
2859,180932
2860,180932
2861,180932
2862,180932
2863,180932
2864,180932
2865,180932
2866,180932
2867,180932
2868,180932
2869,180932
2870,180932
2871,57329.391291
2872,26511.99104
2873,180932
2874,180932
2875,180932
2876,180932
2877,180932
2878,180932
2879,180932
2880,180932
2881,180932
2882,180932
2883,180932
2884,180932
2885,180932
2886,180932
2887,180932
2888,180932
2889,180932
2890,180932
2891,180932
2892,180932
2893,180932
2894,180932
2895,180932
2896,180932
2897,180932
2898,180932
2899,180932
2900,180932
2901,180932
2902,180932
2903,180932
2904,180932
2905,180932
2906,180932
2907,180932
2908,180932
2909,180932
2910,180932
2911,180932
2912,180932
2913,180932
2914,180932
2915,180932
2916,180932
2917,180932
2918,180932
2919,180932
